TimeOfStop, SubAgency, Description, State, VehicleType, Year, Make, Color, ViolationType, Article, ContributedToAccident, Race, Gender, DriverCity, DriverState, DLState, ArrestType
23:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, TOYT, GREEN, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
22:00:00, 1st district Rockville, MINOR INFRACTION, MD, 02 - Automobile, 2002, INFINITY, GOLD, Citation, Transportation Article, No, WHITE, M, GAITHERSBURG, MD, MD, A - Marked Patrol
8:00:00, 2nd district Bethesda, MINOR INFRACTION, MD, 02 - Automobile, 2010, HYUNDAI, BEIGE, Citation, Transportation Article, No, ASIAN, M, ROCKVILLE, MD, MD, A - Marked Patrol
21:00:00, 1st district Rockville, RECKLESS DRIVING, MD, 28 - Other, 2004, TOYT, GOLD, Citation, Transportation Article, No, WHITE, F, POTOMAC, MD, MD, A - Marked Patrol
0:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1996, MAZDA, BLUE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, ACCIDENT RELATED, MD, 02 - Automobile, 2005, TOYOTA, MAROON, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
10:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2005, FORD, WHITE, Citation, Transportation Article, No, WHITE, F, STERLING, VA, __EMPTY__, A - Marked Patrol
11:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, FORD, SILVER, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, MD, A - Marked Patrol
21:00:00, 2nd district Bethesda, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2000, HONDA, GREEN, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, B - Unmarked Patrol
21:00:00, 2nd district Bethesda, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 2000, HONDA, GREEN, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, B - Unmarked Patrol
12:00:00, 1st district Rockville, MINOR INFRACTION, MD, 02 - Automobile, 2011, HYUN, GRAY, Citation, Transportation Article, No, WHITE, F, GAITHERSBURG, MD, MD, A - Marked Patrol
9:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2011, TOYT, RED, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
19:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2005, JEEP, BRONZE, Citation, Transportation Article, No, BLACK, F, GERMANTOWN, MD, MD, A - Marked Patrol
21:00:00, 4th district Wheaton, RECKLESS DRIVING, DE, 02 - Automobile, 2017, HYUNDAI, BLUE, Citation, Transportation Article, No, HISPANIC, F, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2003, SUBARU, GREEN, Citation, Transportation Article, Yes, WHITE, M, POTOMAC, MD, MD, A - Marked Patrol
22:00:00, 6th district Gaithersburg / Montgomery Village, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2005, FORD, BLUE, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
9:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, HONDA, GOLD, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, OK, A - Marked Patrol
2:00:00, Headquarters and Special Operations, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2012, TOYOTA, GRAY, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 6th district Gaithersburg / Montgomery Village, DRIVING UNINSURED VEHICLE, MD, 01 - Motorcycle, 2000, INFINITY, GRAY, Citation, Transportation Article, No, BLACK, M, GAITHERSBURG, MD, MD, A - Marked Patrol
11:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2009, HYUNDAI, SILVER, Citation, Transportation Article, No, WHITE, M, DAMASCUS, MD, MD, A - Marked Patrol
5:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2001, NISSAN, BLACK, Citation, Transportation Article, No, HISPANIC, M, OXON HILL, MD, MD, A - Marked Patrol
7:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2014, NISS, SILVER, Citation, Transportation Article, No, WHITE, F, NEW MARKET, MD, MD, R - Unmarked Laser
7:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2015, MAZDA, GRAY, Citation, Transportation Article, No, WHITE, F, FREDERICK, MD, MD, R - Unmarked Laser
8:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2004, GMC, SILVER, Citation, Transportation Article, No, WHITE, M, POOLESVILLE, MD, MD, R - Unmarked Laser
8:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2011, DODGE, WHITE, Citation, Transportation Article, No, WHITE, F, ADAMSTOWN, MD, MD, R - Unmarked Laser
19:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, RECKLESS DRIVING, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
23:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1998, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, GAITHERSBURG, MD, MD, A - Marked Patrol
16:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1997, HOND, BEIGE, Citation, Transportation Article, No, BLACK, M, GREENBELT, MD, MD, A - Marked Patrol
20:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2012, LEXS, SILVER, Citation, Transportation Article, No, WHITE, F, POTOMAC, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2009, HONDA, BLACK, Citation, Transportation Article, No, ASIAN, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 2007, FORD, GRAY, Citation, Transportation Article, No, WHITE, M, ADELPHI, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2001, TOYO, SILVER, Citation, Transportation Article, No, HISPANIC, M, BOYDS, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, MINOR INFRACTION, DC, 02 - Automobile, 1999, TOYT, BLACK, Citation, Transportation Article, No, BLACK, M, WASHINGTON, DC, DC, A - Marked Patrol
20:00:00, 3rd district Silver Spring, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 2007, DODGE, BLACK, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
13:00:00, 4th district Wheaton, RECKLESS DRIVING, MD, 02 - Automobile, 2010, TOYOTA, GRAY, Citation, Transportation Article, No, BLACK, F, BOWIE, MD, MD, A - Marked Patrol
19:00:00, 1st district Rockville, PLATE VIOLATION, MD, 05 - Light Duty Truck, 2002, CHEVY, WHITE, Citation, Transportation Article, No, ASIAN, M, GLEN BURNIE, MD, MD, A - Marked Patrol
10:00:00, 3rd district Silver Spring, ACCIDENT RELATED, MD, 02 - Automobile, 2002, TOYOTA, TAN, Citation, Transportation Article, Yes, WHITE, M, OLNEY, MD, MD, A - Marked Patrol
9:00:00, 1st district Rockville, PEDESTRIAN INFRACTION, XX, 29 - Unknown, __EMPTY__, NONE, N/A, Warning, Transportation Article, No, BLACK, M, OXON HILL, MD, MD, A - Marked Patrol
8:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2003, HONDA, SILVER, Citation, Transportation Article, No, WHITE, F, GAITHERSBURG, MD, MD, A - Marked Patrol
9:00:00, 2nd district Bethesda, MINOR INFRACTION, DC, 05 - Light Duty Truck, 2001, MAZD, SILVER, Citation, Transportation Article, No, BLACK, F, WASHINGTON, DC, DC, A - Marked Patrol
17:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2007, HYUN, BLACK, Citation, Transportation Article, Yes, WHITE, F, ROCKVILLE, MD, MD, A - Marked Patrol
18:00:00, Headquarters and Special Operations, RECKLESS DRIVING, MD, 02 - Automobile, 1997, LEXUS, WHITE, Citation, Transportation Article, No, WHITE, F, SILVER SPRING, MD, MD, A - Marked Patrol
13:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2010, LEXU, WHITE, Citation, Transportation Article, No, WHITE, F, NORTH BETHESDA, MD, MD, A - Marked Patrol
23:00:00, 2nd district Bethesda, PLATE VIOLATION, MD, 02 - Automobile, 2002, JAGUAR, BLACK, Citation, Transportation Article, No, BLACK, F, LARGO, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, DODGE, BLACK, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, DODGE, BLACK, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, DODGE, BLACK, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, WV, 02 - Automobile, 2009, NISSAN, WHITE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1995, HONDA, BLUE, Citation, Transportation Article, Yes, WHITE, M, WHEATON, MD, MD, A - Marked Patrol
7:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2006, NISSAN, SILVER, Citation, Transportation Article, No, HISPANIC, M, GAITHERSBURG, MD, MD, M - Marked (Off-Duty)
19:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2002, HONDA, SILVER, Citation, Transportation Article, Yes, WHITE, F, KENSINGTON, MD, MD, A - Marked Patrol
23:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2012, MERCEDEZ, SILVER, Citation, Transportation Article, No, WHITE, M, POTOMAC, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, TOYOTA, RED, Citation, Transportation Article, No, HISPANIC, F, ROCKVILLE, MD, MD, A - Marked Patrol
10:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, FORD, WHITE, Citation, Transportation Article, No, HISPANIC, M, MT RAINER, MD, __EMPTY__, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2004, NISSAN, SILVER, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, WV, 02 - Automobile, 2009, NISSAN, WHITE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
15:00:00, 2nd district Bethesda, SPEEDING, MD, 05 - Light Duty Truck, 2015, CADILLAC, BLACK, Citation, Transportation Article, Yes, WHITE, F, BURTONSVILLE, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LEARNING DRIVER WITHOUT SUPERVISION, WV, 02 - Automobile, 2009, NISSAN, WHITE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
15:00:00, 2nd district Bethesda, ACCIDENT RELATED, MD, 05 - Light Duty Truck, 2015, CADILLAC, BLACK, Citation, Transportation Article, Yes, WHITE, F, BURTONSVILLE, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LEARNING DRIVER WITHOUT SUPERVISION, WV, 02 - Automobile, 2009, NISSAN, WHITE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
15:00:00, 2nd district Bethesda, RECKLESS DRIVING, MD, 05 - Light Duty Truck, 2015, CADILLAC, BLACK, Citation, Transportation Article, Yes, WHITE, F, BURTONSVILLE, MD, MD, A - Marked Patrol
22:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2005, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, F, ROCKVILLE, MD, MD, A - Marked Patrol
14:00:00, 3rd district Silver Spring, PLATE VIOLATION, MD, 02 - Automobile, 1999, MERCURY, GREEN DK, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 1988, CHEV, BLACK, Citation, Transportation Article, No, BLACK, F, GAITHERSBURG, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2001, BMW, GRAY, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
20:00:00, 4th district Wheaton, SPEEDING, MD, 02 - Automobile, 2008, FORD, BLUE DARK, Citation, Transportation Article, No, WHITE, F, COLUMBIA, MD, MD, A - Marked Patrol
14:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 03 - Station Wagon, 2002, TOYOTA, SILVER, Citation, Transportation Article, No, HISPANIC, F, GAITHERSBURG, MD, MD, A - Marked Patrol
11:00:00, 3rd district Silver Spring, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 1996, TOYT, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, CHEV, SILVER, Citation, Transportation Article, No, WHITE, F, GAITHERSBURG, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, DRIVING UNINSURED VEHICLE, MD, 02 - Automobile, 2001, MERCEDES, BLACK, Citation, Transportation Article, No, WHITE, M, KENSINGTON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, PLATE VIOLATION, WV, 02 - Automobile, 2009, NISSAN, WHITE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
11:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1998, ACURA, BLACK, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, D - Unmarked VASCAR
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2009, HYUNDAI, BLUE LIGHT, Citation, Transportation Article, No, WHITE, M, GAITHERSBURG, MD, MD, A - Marked Patrol
16:00:00, 3rd district Silver Spring, DRIVING UNINSURED VEHICLE, MD, 02 - Automobile, 2000, TOYOTA, TAN, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
3:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2000, HYUN, GREEN DK, Citation, Transportation Article, Yes, WHITE, M, RIVERDALE, MD, MD, A - Marked Patrol
19:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2009, HONDA, BLUE LIGHT, Citation, Transportation Article, No, WHITE, F, BETHESDA, MD, MD, A - Marked Patrol
15:00:00, 1st district Rockville, PEDESTRIAN INFRACTION, XX, 29 - Unknown, __EMPTY__, NONE, N/A, Citation, Transportation Article, No, WHITE, F, SILVER SPRING, MD, MD, B - Unmarked Patrol
17:00:00, 5th district Germantown, PLATE VIOLATION, MD, 02 - Automobile, 2002, TOYOTA, GREEN, Citation, Transportation Article, No, WHITE, F, DAMASCUS, MD, MD, A - Marked Patrol
14:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2011, FORD, BLUE, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, Q - Marked Laser
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
3:00:00, 3rd district Silver Spring, VEHICLE OR EQUIPMENT VIOLATION, DC, 28 - Other, 2004, GMC, BLACK, Citation, Transportation Article, No, BLACK, M, TAKOMA PARK, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2006, ACUR, WHITE, Citation, Transportation Article, No, WHITE, F, ADELPHI, MD, MD, A - Marked Patrol
11:00:00, 2nd district Bethesda, ACCIDENT RELATED, VA, 02 - Automobile, 2003, MITS, GRAY, Citation, Transportation Article, No, WHITE, M, FAIRFAX, VA, VA, A - Marked Patrol
6:00:00, 3rd district Silver Spring, SPEEDING, MD, 08 - Recreational Vehicle, 2009, FORD, GREEN, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2002, FORD, BLACK, Citation, Transportation Article, No, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 1997, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
13:00:00, 2nd district Bethesda, SPEEDING, MD, 02 - Automobile, 2010, SUBA, GREEN LGT, Citation, Transportation Article, No, BLACK, F, NORTH BETHESDA, MD, MD, Q - Marked Laser
3:00:00, 5th district Germantown, MINOR INFRACTION, MD, 02 - Automobile, 1996, SATURN, RED, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
16:00:00, 5th district Germantown, MINOR INFRACTION, MD, 02 - Automobile, 2008, CHEVY, WHITE, Citation, Transportation Article, No, WHITE, M, BETHESDA, MD, MD, A - Marked Patrol
3:00:00, 5th district Germantown, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 1998, MERZ, SILVER, Citation, Transportation Article, No, WHITE, M, GAITHERSBURG, MD, MD, B - Unmarked Patrol
0:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2002, LINCOLN, GRAY, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, CA, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 03 - Station Wagon, 1994, FORD, GREEN LGT, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, DRIVING UNINSURED VEHICLE, MD, 02 - Automobile, 2004, INFINITI, WHITE, Citation, Transportation Article, No, HISPANIC, M, ODENTON, MD, MD, A - Marked Patrol
